FournisseurID||CompteFournisseur||sigle||RaisonSociale||CC||RCCM||RegimeImposition||SiegeSociale||Responsable||ContactResponsable||ContactBureau||AdressePostale||Mail||ActivitePrincipale||CodeActivitePrincipal||ActiviteSecondaire||ClasseComptabeAppartenance||NomSurCheque||EstActif||DateCreation
96|401604|PAPIGRAPH CI|PAPIGRAPH CI|8400840W|NULL|RN|RUE DE INDUSTRIE ZONE 3|NULL|2.25272e+012|2.25272e+012|01 BP 2294 ABIDJAN 01|papigraph@hotmail.fr|NULL|NULL|NULL|NULL|NULL|1|NULL
97|401599|PAPILUX|PAPILUX|1814924H|CI-ABJ-2018-B-07073|RN|COCODY ANGRE GESTOCI|NULL|1.70507e+008|1.70507e+008|06 BP 6111 ABIDJAN 06|papilux.commercial18@gmail.com|NULL|NULL|NULL|NULL|PAPILUX|1|NULL
98|401606|PETRO IVOIRE|PETRO IVOIRE|02809K|CI-ABJ-1994-B-175581|RN|ABIDJAN|NULL|NULL|NULL|12 BP 737 ABIDJAN 12|petroivoire@petroivoire.ci|NULL|NULL|NULL|NULL|NULL|1|NULL
99|401610|PHENICIA|PHENICIA|0407056A|CI-ABJ-04-B-3024|RN|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|NULL
100|481228|PHENICIA IMPORT EXPORT|PHENICIA IMPORT EXPORT|0407056A|CI-ABJ-2004-B-3024|RN| Abidjan-Marcory, Boulevard Giscard D'estaing|NEANT|NEANT|NEANT|26 Boite Postale Numerous 396 Abidjan 26|NEANT|n|NULL|NULL|NULL||1|2025-01-22 15:54:44.620
101|401111|PIVOT|PIVOT|NEANT |NEANT|NEANT|NEANT|NEANT|NEANT|NEANT|NEANT|NEANT|menuisier, vitrier|NULL|NULL|NULL||1|2025-01-28 18:31:10.603
102|401601|PMS INFORMATIQUE|PMS INFORMATIQUE|1020050F|CI-ABJ-2010-B-4808|RS|COCODY II PLATEAUX LES PERLES RUE DES JASMINS NON LOIN  DE LA POSTE|NULL|2.55272e+012|2.55272e+012|NULL|NULL|NULL|NULL|NULL|NULL|PMS INFORMATIQUE|1|NULL
103|401113|POLYCLINIQUE INTERNATIONALE HOTEL DIEU|POLYCLINIQUE INTERNATIONALE HOTEL DIEU|NEANT |NEANT|TEE|ABIDJAN COCODY|NEANT|||||NEANT|NULL|NULL|NULL||1|2025-01-28 18:32:10.133
104|401605|PRICEWATERHOUSECOOPERS|PRICEWATERHOUSECOOPERS|7600049 T|NULL|RN|Ivoire trade center,blvd Hassan II Cocody|NULL|NULL|2.25272e+012|25 BP 1563 Abidjan 25|NULL|NULL|NULL|NULL|NULL|PRICEWATERHOUSECOOPERS|1|NULL
105|401602|PROSUMA|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|PROSUMA  L'OENOPHILE|1|NULL
106|401011|PULLMAN|PULLMAN|9006324H|CI-ABJ-152498|RN|PLATEAU AVENUE ABDOULAYE FADIKA||2.72256e+009|2.72256e+009|||hotelerie|NULL|NULL|NULL||1|2025-01-22 16:05:11.330
107|401059|QUICAILLERIE GENERALE|QUICAILLERIE GENERALE|NEANT |NEANT|TEE|ABIDJAN COCODY|NEANT|||||NEANT|NULL|NULL|NULL||1|2025-01-28 18:51:17.173
108|401115|QUICAILLERIE TITAREX|QUICAILLERIE TITAREX|1001099X|||NEANT|NEANT|NEANT|NEANT|NEANT|NEANT|NEANT|NULL|NULL|NULL|CAISSE|1|2025-01-28 18:32:42.407
109|401132|ROI DES DRAPS ET VAISSELLES|RD&V|090126E|CI-ABJ-2008-B-6140|RN|TREICHVILLE ROND POINT  TREICHVILLE AVENUE 7 RUE 12||+225 27 21 25 07 15|+225 27 21 25 07 15||info@rdv.com.ci|Roi des Draps & Vaisselles (RDVCI) est une chaine de magasins de vente au d,tail . Abidjan, en C"te d'Ivoire; qui propose une vari,t, de produits . des prix incroyables. Allant des serviettes et draps de lit aux articles de cuisine et . la d,coration.|NULL|NULL|NULL||1|2025-07-21 10:13:33.693
110|401116|RENAISSANCE HOTEL  ARC DE TRIOMPHE|RENAISSANCE HOTEL  ARC DE TRIOMPHE||||NEANT|NEANT|||||NEANT|NULL|NULL|NULL||1|2025-01-28 18:33:07.033
111|401130|RGS SARL|rgs sarl  & cnps /regroupement de service|185219H|CI-ABJ-2018-27889||NEANT|NEANT|7.49147e+008|7.49147e+008||rgs.services.g@gmail.com|NEANT|NULL|NULL|NULL||1|2025-07-30 18:15:54.940
112|401011|PULLMAN|PULLMAN|NEANT |||NEANT|NEANT|||||NEANT|NULL|NULL|NULL||1|2025-01-28 18:35:16.013
113|401720|SERVICE AQUATIQUE|SERVICE AQUATIQUE|1104097N|NULL|NULL|NULL|NULL|1.01147e+008|7.07572e+008|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|NULL
114|401736|SEYDOU OUATTARA (LOYER)_BKE|SEYDOU OUATTARA (LOYER)_BKE|NULL|NULL|NULL|BOUAKE QUARTIER KENNEDY LOT 94 ILOT 10|NULL|7.09995e+008|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|NULL
115|401738|SICTA / SGS|SGS|NEANT |CI-ABJ-1974-B13813|RN|NEANT|NEANT|||||NEANT|NULL|NULL|NULL||1|2025-01-28 17:42:47.233
116|401728|SHALOM CLEAN SERVICES|SHALOM CLEAN SERVICES|2131606X|CI-ABJ-2021-B-13-03042|TEE|ABIDJAN TRECHVILLE AVENUE CHRISTIANI|NULL|7.0733e+008|1.02021e+008|NULL|NULL|NULL|NULL|NULL|NULL|SHALOM CLEAN SERVICES|1|NULL
117|401131|SIA GANDELA|SIA GANDELA|NEANT |NEANT|NEANT|NEANT|NEANT|||||NEANT|NULL|NULL|NULL||1|2025-01-28 18:36:34.567
118|401738|SICTA/ SGS|SICTA/ SGS|NEANT |CI-ABJ-1974-B13813|RN|ANGRE COCODY|NEANT|NEANT|NEANT|NEANT|NEANT|NEANT|NULL|NULL|NULL|SICTA/ SGS|1|2025-06-10 12:48:00.617
119|401731|SIGASECURITE|SIGASECURITE|9903609Y|CI-ABJ-1999-B-236392|RN|AKWABA BOULEVARD  ZONE TERTIAIRE|NULL|2.72135e+009|NULL|NULL|NULL|NULL|NULL|NULL|NULL|SIGASECURITE|1|NULL
120|401731|SIGASECURITE|SIGASECURITE|NEANT |NEANT|NEANT|NEANT|NEANT|||||NEANT|NULL|NULL|NULL||1|2025-01-28 17:43:30.910
121|401746|SILBAT SARL|SILBAT SARL|1732860A|CI-ABJ-2017-B-18075|RSI|COCODY II PLATEAUX AGBAN VILLAGE|NEANT|0748542619|0748542619|13 BP 1644 ABIDJAN 13|silbat2018@gmail.com|VOIRIE GENIE CIVIL CONSTRUCTION BTP& PRESTATIONS DE SERVICES |NULL|NULL|NULL|SILBAT SARL|1|2024-05-24 13:32:51.570
122|401739|SILUE LACINA|SILUE LACINA|1406455T|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|NULL
123|401730|SINE + SERVICES|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|NULL
124|401729|SKY BIRD (OUATTARA & ASSOCIES)|SKY BIRD (OUATTARA & ASSOCIES)|1728621A|NULL|CABINET DAVOCAT|ABIDJAN COCODY RIVIERA BVD MITTEREND ROND POINT  PALMERAIE|NULL|7.07691e+008|7.07014e+008|NULL|allamiss2016@gmail.com|NULL|NULL|NULL|NULL|NULL|1|NULL
125|401741|SOCIDA|SOCIDA|7502352 H |CI-ABJ-1974-B-14140|RNI|RUE PIRRE & MARIE CURIE, ABIDJAN, ZONE 4|NEANT|+225 27 21 21 40 80|+225 27 21 21 40 80|01 BP 1865 ABJ 01|secretariat.atelier@gbh.fr|DISTRIBUTION AUTOMOBILE ET D'EQUIPEMENT INDUSTRIELS ET AGRICOLES|NULL|NULL|NULL|SOCIDA|1|2024-11-19 17:34:08.493
126|401732|SOCIETE DES DEUX PLATEAUX|HYPERMARCHES-SUPERMARCHES CLUB SOCCE CENTRE COMMERCIAL CLUB SOCOE|9913422M|CI-ABJ-1999-B-250278|RN|COCODY ESPACE LATRILLE 2 PLATEAUX|NULL|2.72242e+009|NULL|NULL|s2p@aviso.ci|NULL|NULL|NULL|NULL|NULL|1|NULL
127|401722|SOCIETE IVOIRIENNE DE COMMERCE & D'IMPRIMERIE |SICI|NEANT |CI-ABJ-2014-B-2736|NEANT|Abidjan-Marcory, Zone 4 Prima, Rue LumiSre|Monsieur KONE Hassan Idriss|NEANT|NEANT|01 BP 7446 Abidjan 01|NEANT|L'imprimerie. La s,rigraphie. La prestation de services divers. Le commerce g,n,ral.|NULL|NULL|NULL|SICI|1|2025-01-22 15:33:44.440
128|401725|ORCA DECO|SOCIETE ORCA DECO|0208793S|CI-ABJ-2002-B-273122|RN|BOULEVARDE GISCARD DESTAING|NULL|2.72121e+009|0|NULL|ORCAABJ@AFNET.NET|NULL|NULL|NULL|NULL|NULL|1|NULL
129|401735|SIC|SOCIETE POUR LES INNOVATIONS CREATRICES|1201255L|CI-ABJ-2011-B-2673|ME|AIDJAN BONOUMIN  CARREFOUR AVOCATIER APRES ABIDJAN MALL|NULL|2.7225e+009|0|NULL|info@sci-education.com|NULL|NULL|NULL|NULL|SOCIETE POUR LES INNOVATIONS CREATRICES|1|NULL
130|401732|SOCOCE 2 PLATEAUX LATRILLE|SOCOCE 2 PLATEAUX LATRILLE|9913422M|CI-ABJ-1999-B-9913422|RN|2 PLATEAUX LATRILLE LES VALLONS RUE DES JARDINS||||||CENTRE COMMERCIAL|NULL|NULL|NULL||1|2025-01-24 12:01:37.313
131|401726|SOCOPRIX|SOCOPRIX|0646465P|CI-ABJ-200|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|NULL
132|401724|SODECI|SODECI|0100984A|CI-ABJ-1962-B-984|RN|TREICHVILLE AVENUE 1 CHRISTIANI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|SODECI|1|NULL
133|401133|SOFITEL HOTEL|SOFITEL HOTEL|5005467U|||COCODY  HOEL IVOIRE BOULEVARD HASSAN II|NEANT||||H8844@sofitel.com|NEANT|NULL|NULL|NULL||1|2025-01-28 18:37:29.753
134|401733|SOCIETE  GENERALE D'ELECTRICITE DE LUXE  HAUTE TENSION - BASSE TENSION|SOGELUX|0314246N|CI-ABJ-2003-B-285818|RN|TREICHVILLE BOULEVARD DEMARSEILLE, IMMEUBLE SOGELUX 500m APRES SITARAIL|NULL|2.72135e+009|NULL|NULL|info@sogelux.net|NULL|NULL|NULL|NULL|NULL|1|NULL
135|401734|SOM AUTOMOBILE IVOIRE|SOM AUTOMOBILE IVOIRE|NULL|CI-ABJ-2020-A-17777|NULL|NULL|NULL|NULL|NULL|NULL|somautomobileivoire@gmail.com|NULL|NULL|NULL|NULL|NULL|1|NULL
136|481224|SPIRAL OFFICE & HOME|SPIRAL OFFICE & HOME|9002476 E|CI-ABJ-1990-B-146385|RN|ZONE 3, RUE DE L'INDUSTRIE COTE D'IVOIRE |NEANT|+225 27 21 750 600|+225 27 21 750 600|18 BP 168 ABJ 18|spiral@spiral.ci|Vente de meuble |NULL|NULL|NULL|SPIRAL|1|2024-10-31 15:10:26.530
137|401764|TOP PISCINE|TOP PISCINE|1811623Q|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|NULL
138|401761|TOTAL ENERGIE  CƒTE D'IVOIRE|TOTAL ENERGIE  CƒTE D'IVOIRE|7603142C|CI-ABJ-1976-B-17247|RN|TREICHVILLE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|TOTALENERGIES   MARKETING CƒTE D'IVOIRE SA|1|NULL
139|401762|TRAITEUR ET PLUS|TRAITEUR ET PLUS|0506780L|CI-ABJ-2008-A-2298|S|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|TRAITEUR ET PLUS|1|NULL
140|401763|TRAORE BAKARI CONSULTING (TBC)|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|NULL
141|401117|BATIVOIRE.CO|BATIVOIRE.CO|2194440 U|RAS|TEE|ABIDJAN COCODY|NEANT|07 59 13 07 03|07 59 13 07 03|NEANT|NEANT|NEANT|NULL|NULL|NULL|BATIVOIRE.CO|1|2025-04-10 17:16:30.713
142|401801|VIPNET|VIPNET||||NEANT|NEANT|||||NEANT|NULL|NULL|NULL||1|2025-01-28 18:13:50.847
143|401200|WEBLOGY MEDIA SARL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|NULL
144|401135|YAHAYA ISSIAKA|YAHAYA ISSIAKA|0712446E|NEANT|S|NEANT||||||MAINS D'OEUVRE|NULL|NULL|NULL||1|2025-01-28 18:39:05.980
145|401962|YAM SERVICES PLUS|YAM SERVICES PLUS|1534046U|NULL|NULL|NULL|NULL|7.0751e+008|NULL|NULL|mairieneyao.m@gmail.com|NULL|NULL|NULL|NULL|YAM SERVICES PLUS|1|NULL
146|401965|YESHI SERVICES|YESHI SERVICES|1912660E||TEE|ABIDJAN COCODY|MOUSSA|0709905925|0709905925|||Impression - photocopie - fourniture de bureau - Location & vente d'imprimante-photocopieuse|NULL|NULL|NULL|YESHI SERVICES|1|2024-10-31 15:33:35.840
147|401070|YOUBA QUINCAILLERIE|YOUBA QUINCAILLERIE|1916941Q|NEANT|NEANT|NEANT||||||NEANT|NULL|NULL|NULL||1|2025-01-28 17:41:42.973
148|401134|SANLAM COTE DIVOIRE|SANLAM COTE DIVOIRE|NEANT |NEANT|NEANT|NEANT||||||ASSURANCE|NULL|NULL|NULL||1|2025-01-28 18:39:18.153
149|401056|L'OENOPHILE|L'OENOPHILE|5011806N|CI-ABJ-1966-B-5081|RN|COCODY II PLATEAUX LES VALLONS RUES DES JARDINS||0|0|||commerce |NULL|NULL|NULL||1|2025-01-28 17:00:22.190
150|401989|QUINCAILLERIE GENERALE|QUINCAILLERIE GENERALE|1307116T|NEANT|NEANT|NEANT|NEANT|NEANT|NEANT|NEANT|NEANT|n|NULL|NULL|NULL||1|2025-01-28 17:00:07.063
151|401721|AB SERVICE|AB SERVICE|0913852X||IMPOT SYNTHETIQUE|COCODY II PLATEAUX|SAWADOGO ABOULAIHE|0152578395|0152578395|03 BP 2749 ABIDJAN 03|NEANT|ENTRETIEN SPLITS CLIMATISEURS |NULL|NULL|NULL|SAWADOGO ABOULAIHE|1|2025-04-16 09:14:33.470
152|401110|ST. SAN|ST. SAN|0714434Z|||TREICHVILLE AVENUE 19 RUE 38||||||NEANT|NULL|NULL|NULL||1|2025-01-28 18:28:32.073
153|401073|TPCI|TPCI||CI-BKE-A-0262||RUE SAINTE-MARIE 6  B-1080 BRUSSELS BELGIUM||||||NEANT|NULL|NULL|NULL||1|2025-01-28 18:03:19.757
154|401324|UITP|UNION INTERNATIONALE DES TRANSPORTS PUBLICS|BE05441985;506|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|NULL
155|401090|2BPUB|2BPUB|9911850C|CI-ABJ-2007-B-1896|RN|MARCORY RUE DR BLANCHARD ZONE ZONE 4C|NULL|2.72136e+009|2.72126e+009|BP 257 ABIDJAN|info@2bpub.com|communisation imprimerie confection gadget publicitaire|NULL|NULL|NULL|NULL|1|NULL
156|401145|DREAM EVENTS|DREAM EVENTS|2205465 C|CI-GRDBSM-2021-B-12099|RN|GRAND BASSAM QUARTIER MODESTE|NULL|7.77743e+008|1.03795e+008|BP 273 Bassam|dreamevents956@gmail.com|communisation imprimerie confection gadget publicitaire|NULL|NULL|NULL|DREAM EVENTS|1|NULL
157|401080|CABINET ARCHI SYSTEM|CABINET ARCHI-SYSTEM|1817889 J C|CI-ABJ-2018-B-08524|RS|ABIDJAN COCODY BONOUMIN||||25BP 464 ABIDJAN 25|Serge.mobio@yahoo.fr|Architecture-Urbanisme-Design|NULL|NULL|NULL|CABINET ARCHI SYSTEM|1|2024-10-31 11:07:45.023
158|401287|HELIOS INTERNATIONAL|HELIOS INTERNATIONAL|1989049 F|CI-BKE-2019-B-1422|RSI|Bouake quartier commerce|N'GUESSAN GASPARD|NULL|2.25272e+012|01 BP 2785 Abidjan 01|NULL|Etude-Consultance-Interim-Formation|NULL|NULL|NULL|HELIOS INTERNATIONAL|1|NULL
159|401202|FLEUR DE JONQUILLE|FLEUR DE JONQUILLE|1919157Z|CI-ABJ-2016-A-24201||Abidjan cocody |AHOUANMENOU NOEL|2.2501e+012|2.2501e+012|||Vente de fleur|NULL|NULL|NULL|FLEUR DE JONQUILLE|1|2024-10-31 14:06:05.783
160|401072|ONE STOP|ONE STOP||CI-ABJ-2018-B-25114|RS|ABIDJAN COCODY CHU Mermoz||2.25272e+012|2.25272e+012|18 BP 1020 ABIDJAN 18||NEANT|NULL|NULL|NULL|ONE STOP|1|2025-01-28 18:02:03.050
161|401761|TOTAL ENERGIE  CƒTE D'IVOIRE|TOTAL ENERGIE  CƒTE D'IVOIRE|7603142C|CI-ABJ-1976-B-17247|RN|TREICHVILLE|NEANT|||||NEANT|NULL|NULL|NULL|TOTALENERGIES MKT CI|1|2025-01-28 17:18:22.347
162|431100|CNPS|CNPS|NEANT ||RSI|ABIDJAN, PLATEAU|NEANT|NEANT|NEANT||contact@cnps.ci|Cotisations CNPS des agents contractuels et d,cisionnaires|NULL|NULL|NULL|CNPS|1|2025-01-24 11:46:00.557
163|401761|TOTAL ENERGIE  CƒTE D'IVOIRE|TOTAL ENERGIE  CƒTE D'IVOIRE|7603142C|CI-ABJ-1976-B-17247|RN|TREICHVILLE|NEANT|||||NEANT|NULL|NULL|NULL|TOTAL COTE D'IVOIRE SA|1|2025-01-28 17:19:21.297
164|401761|TOTAL ENERGIE  |TOTAL ENERGIE  CƒTE D'IVOIRE|7603142C|CI-ABJ-1976-B-17247|RN|TREICHVILLE|NEANT|||||NEANT|NULL|NULL|NULL|TOTAL COTE D'IVOIRE SA|1|2025-01-28 17:40:13.050
165|401198|ECO-CLAIR SARL|ECO-CLAIR SARL|1606441 D|CI-ABJ-2023-B-2941|TEE|II PLATEAUX, RUE DES JARDINS|NEANT|2721372071|2721372071|06 BP 1171 Abidjan 06|Neant|REPASSAGE- NETTOYAGE A SEC -BLANCHISSERIE - AMEUBLEMENT - TAPIS - RETOUCHERIE|NULL|NULL|NULL|ECO-CLAIR SARL|1|2025-01-28 16:59:30.953
166|401742|SABRAMAB ENTREPRISE|SABRAMAB|2216541S|CI-ABJ-03-2022-B13-00960|TEE|ABIDJAN KOUMASSI SOPIM|NEANT|2721397410|2721397410|10 BP 1187 ABIDJAN 10|letelvire1@yahoo.fr|Vente de fourniture, Mat,riels de bureau et informatique - Travaux publics et divers|NULL|NULL|NULL|SABRAMAB |1|2024-01-03 11:32:44.910
167|401440|LEVITIC COMPAGNIE|LEVITIC COMPAGNIE|2158842E|CI-ABJ-032021-B-1304234|TEE|YOPOUGON MAROC|NEANT|0709310540|0709310540|NEANT|leviticcompagniei@gmail.com|Location de v,hicules, R,paration m,caniques, Entretiens de v,hicules, Achats vente de v,hicules et service de transport de personnes et mses|NULL|NULL|NULL|LEVITIC COMPAGNIE|1|2025-01-24 11:39:06.547
168|401094|CYPHER GLOBAL|CYPHER GLOBAL|2115006R|CI-ABJ-03-2021-B12-01472|NEANT|KOUMASSI, Carrefour COOPEC, en face de l',cole grŸce divine.|NEANT|2721388006|2721388006|02 BP 92 ABIDJAN 02|infos@cypherglobal.net|NEANT|NULL|NULL|NULL|CYPHER GLOBAL|1|2025-01-28 17:17:57.703
169|401205|FRANCK & LEOPOLD IVOIRE SARL |FRANCK & LEOPOLD IVOIRE SARL |2100293B|CI-GRDBSM-2020-B-6451|TEE|GRAND-BASSAM, Quartier CAFOP II|NEANT|2743910795|2743910795|BP-576 GRAND-BASSAM|flivoiresarl@gmail.com|COMMERCIALISATION DE PRODUITS AGRICOLE ET ALIMENTAIRES; PRESTATION DE SERVICES INFORMATIQUES ; ACHAT ET VENTE DE MATERIELS INFORMATIQUES ; PRESTATION DE SERVICES ; TOUS TRAVAUX EN BATIMENTS|NULL|NULL|NULL|FRANCK & LEOPOLD IVOIRE SARL |1|2025-01-24 11:39:33.007
170|401045|BARAKIEL ENTREPRISE|BARAKIEL ENTREPRISE|1520615Y|CI-ABJ-2014-A-188|TEE|ABIDJAN, Yopougon Ananeraie OSES Lot 2647 Ilot 96|NEANT|0708002067|0708002067|ABIDJAN, Yopougon Ananeraie OSES Lot 2647 Ilot 96|Chantallyassi82@gmail.com|NEANT |NULL|NULL|NULL|BARAKIEL ENTREPRISE|1|2024-01-03 13:09:18.090
171|000001|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NEANT|NEANT|NEANT|NEANT|PERSONNEL ARTI|PERSONNEL ARTI|PERSONNEL ARTI|PERSONNEL ARTI|PERSONNEL ARTI|NULL|NULL|NULL|PERSONNEL ARTI|1|2024-01-15 14:34:07.820
172|401289|H2O PISCINE|H2O PISCINE|2300262H|CI-ABJ-2017-A-01847|TEE|ABIJAN|M CHRISTOPHE|||25 BP 1563 ABIDJAN 25||ENTRETIEN ET NETTOYAGE PISCINE ET ESPACE VERT|NULL|NULL|NULL|H2O PISCINE|1|2024-01-16 11:17:40.053
173|401288|HOODA GRAPHIC IMPRIMERIE|HOODA GRAPHIQUE|07333311|CI-ABJ-2007-B-5739|RSI|COCODY DANGA BOULVARD HASSAN 2|M.|||08 BP 2824 ABIDJAN 08||IMPRIMERIE|NULL|NULL|NULL|HOODA GRAPHICS IMPRIMERIE|1|2024-01-16 11:25:11.527
174|401197|RESIDENCE LIMANIYA|RESIDENCE LIMANIYA |NC|NC|NC|RIVIERA GOLF 4|CHRISTIANE FOLY|||28 BP 858 ABIDJAN 28|limaniyagolf@gmail.com|HOTTELERIE|NULL|NULL|NULL|RESIDENCE LIMANIYA |1|2025-01-28 16:59:54.283
175|401125|DISTRICT AUTONOME D'ABIDJAN|DISTRICT AUTONOME D'ABIDJAN|NC|NC|NC|ABIDJAN |NC|NC|NC|NC|NC|NC|NULL|NULL|NULL|NC|1|2024-01-16 11:45:35.417
176|401290|HOTELLERIE LA LICORNE |HOTELLERIE LA LICORNE|2300070Z|CI-ABJ-03-2022-B12-06897|RME|ABIDJAN |NC|2722598333|2722598333|06 BP 1417 ABIDJAN 06|hotellicorne @yahoo.fr|HOTEL-RESTAURANT-BAR|NULL|NULL|NULL|HOSTELLERIE LA LICORNE|1|2024-10-31 14:16:09.617
177|401488|MY SOLUTION|MY SOLUTION|2244768T|CI-ABJ-03-2022-A10-03853|NC|ABIDJAN |MIREILLE YAPOBY|||NC|NC|CONSULTING RH & COACHING PROFESSIONNEL|NULL|NULL|NULL|MIREILLE YAPOBY|1|2024-01-16 17:20:14.423
178|447200|DIRECTION GENERALE DES IMPOTS|DGI|NC|NC|NC|PLATEAU|NC|NC|NC|NC|NC|IMPOTS|NULL|NULL|NULL|DIRECTION GENERALE DES IMPOTS|1|2024-01-17 15:06:14.373
179|401284|HOTEL DE L'ART|HOTEL DE L'ART|1554973V|CI-BKE-2015-B-4685|TEE|BOUAKE|NC|2731637723|2731637723|BP2087 BOUAKE|NC|HOTTELERIE|NULL|NULL|NULL|HOTEL DE L'ART|1|2024-01-17 15:11:27.047
180|481238|SOLIUM IT|SOLIUM IT|4243337A|CI-ABJ-2012-B-8665|RSI|COCODY RIVIERA|NC|(225)2722459765|(225)2722459765|22BP 297 ABIDJAN 22|info@solium-it.com|FOURNITURE ET INSTALLATION DE LOGICIEL|NULL|NULL|NULL|SOLIUM-IT|1|2024-01-19 18:04:24.447
181|401129|HAUTEUR D'ESPRIT RIGUEUR|HAUTEUR D'ESPRIT RIGUEUR|22445676X|NEANT|TEE|ATTECOUBE|NEANT |0704871985|0704871985|ATTECOUBE|NEANT|PRESTATION INFORMATIQUE|NULL|NULL|NULL|NEANT|1|2025-01-28 18:41:18.460
182|401092|CCI|CHAMBRE DE COMMERCE ET D'INDUSTRIE DE COTE D'IVOIRE |9206388X|NEANT|RNI|AVENUE JOSEPH ANOMA |NEANT|2720331600|2720331600|01 BP 1399 ABIDJAN 01|NEANT|FORMATION|NULL|NULL|NULL|Chambre de commerce et d'industrie de CI|1|2024-03-21 17:46:57.400
183|401210|FLOPYTECH|FLOPYTECH|1107527P|CI-ABJ-2011-B-2586|RSI|ABIDJAN VALLON DERRIERE BANQUE SIB|NEANT|0709999666|0709999666|01 BP 11893|info@flopytech.com|TELECOM-INFORMATIQUE-ELECTRICITE-BTP-CONSTRUCTION METALLIQUES|NULL|NULL|NULL|NEANT|1|2024-10-31 14:07:54.787
184|401485|MichSle CARVILLE (Flor,al)|Flor,al|1104889Y|NEANT|IMPOT SYNTHETIQUE|ABIDJAN COCODY|MICHELE CARVILLE|2720212624|2720212624|05 BP 734 ABIDJAN 05|NEANT |FLEURISTE |NULL|NULL|NULL|MICHELE CARVILLE|1|2024-02-15 15:12:05.270
185|471500|DIRIGEANTS SOCIAUX|DIRIGEANTS SOCIAUX|NEANT|NEANT |NEANT|NEANT|NEANT|NEANT|NEANT|NEANT|NEA?T|DIRIGEANT |NULL|NULL|NULL|NEANT|1|2025-01-28 18:21:24.167
186|401207|FOTOGRAPHIC EVENT|FOTOGRAPHIC EVENT|2158842E|CI-ABJ-03-2023-B13-10294|TEE|TREICHVILLE|NEANT|(225) 0757326399|(225) 0757326399|NEANT|fotographicci@gmail.com|LOCATION ESPACE|NULL|NULL|NULL|FOTOGRAPHIC EVENT|1|2024-03-12 15:58:45.033
187|401094|CYPHER GLOBAL|CYPHER GLOBAL|2115006R|CI-ABJ-03-2021-B12-01472|TEE|ABIDJAN KOUMASSI NORD-EST|NEANT|2721388006|2721388006|02 BP 92 ABIDJAN 02|infos@cypherglobal.net|SOLUTIONS INFORMATIQUES|NULL|NULL|NULL|CYPHER GLOBAL|1|2024-02-27 12:03:29.640
188|481234|CYPHER GLOBAL|CYPHER GLOBAL|2115006R|CI-ABJ-03-2021-B12-01472|TEE|ABIDJAN KOUMASSI NORD-EST|NEANT|2721388006|2721388006|02 BP 92 ABIDJAN 02|infos@cypherglobal.net|SOLUTIONS INFORMATIQUES|NULL|NULL|NULL|CYPHER GLOBAL|1|2024-02-27 12:04:04.553
189|401173|EXSOL|EXSOL|2304754J|CI-ABJ-03-2023-B13-11384|TEE|ABIDJAN COCODY RIVIERA 4|NEANT|0709421062|0709421062|NEANT|exsolpartner.info@gmail.com|ASSISTANCE TECHNIQUE|NULL|NULL|NULL|EXSOL|1|2024-02-27 12:09:15.270
190|401172|ENGINE SYSTEM MOTORS|ENGINE SYSTEM MOTORS|2158842E|NEANT|TEE|TREICHVILLE|NEANT|0707945515|0707945515|NEANT|engiesystemmotors@gmail.com|SERVICE DE TRANSPORT|NULL|NULL|NULL|ENGINE SYSTEM MOTORS|1|2024-02-27 12:18:08.580
191|401742|SABRAMAB|SABRAMAB ENTREPRISE|2216541S|CI-ABJ-03-2022-B13-00960|TEE|ABIDJAN KOUMASSI SOPIM|NEANT|2721397410|2721397410|10BP1187 ABIDJAN 10|NEANT|VENTE DE FOURNITURES |NULL|NULL|NULL|SABRAMAB ENTREPRISE|1|2024-02-27 12:21:38.700
192|401039|ASMA&CO|ASMA&CO|203787N|NEANT|RSI|ABIDJAN 2PLATEAUX |NEANT|0707720202|0707720202|NEANT|info@asmaco.ci|FORMATIONS|NULL|NULL|NULL|ASMA&CO|1|2024-02-27 12:25:20.700
