DemandeExpressionID||FournisseurID||UtilisateurID||Imputation||CodeActivite||NatureNBE||NatureSYSCO||MontantMarche||Dotationbudgetaire||EngagementsAnterieur||EngagementsActuel||TypeDepense||NumDepense||Exercice||Date||NumOS||Action||Activite||Direction||SousActivite||NatureDepense||CodeFournisseur||RaisonSociale||Sigle||CC||RCCM||Adresse||CpteBancaire||Banque||ModePaiement||ModalitePaiement||Objet1||SourceFinancement||SourceDecaissement||NumDepenseAnnulee||MotifRejet||EtatValidateCB||DateValidateCB||NomCB||EtatValidateDMGP_DGPEC||DateValidateDMGP_DGPEC||NomDMGP_DGPEC||EtatValidateDAAF||DateValidateDAAF||NomValidateDAAF||EtatValidateDG||DateValidateDG||NomValidateDG||Etat||Etape||NumMarche||ReferenceNoteDG||CumulEgagement||DisponibleBudgetaire||Devis_Proforma||FicheContrat||BonCommande||DateScanning||EngagementAnterieurVal||PjFichier1||PjFichier2||PjFichier3||TypeChargeID
451014|93|70053|1101131002022618300|131 : Fonctionnement|618300 Abonnements et consommations Internet |628150 FRAIS D'INTERNET|250027|7550546.0|250027.0|250027.0|NULL|ARTI004250080|2025.0|2025-05-21|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|93.0|ORANGE CƒTE D'IVOIREORANGE CƒTE D'IVOIRE|ORANGE CƒTE D'IVOIRE |NULL|NULL|NULL|NULL|NULL|NULL|NULL|Demande de rSglement de la facture Orange CI pour la consommation r,seau internet du mois d'avril 2025|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|0|NEANT|156-04-2025 ARTI/DAAF/SDMG/EJJ  |795081|6755465|20250521191141_orange ARTI004250080.pdf|20250521191141_orange ARTI004250080.pdf|20250521191141_orange ARTI004250080.pdf|2025-04-24|250027|20250407215938_FACTURE INTERNET AVRIL 2025.pdf|20250407215938_|20250407215938_|1
451015|138|40|1101131002022601200|131 : Fonctionnement|601200 : Achats de carburants et lubrifiants|605300 FOURNITURES NON STOCKABLES - AUTRES ENERGIES-CARBURANT|3640|117610720.0|3640.0|3640.0|NULL|ARTI004250081|2025.0|2025-04-08|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|138.0|TOTAL ENERGIE  CƒTE D'IVOIRE|TOTAL ENERGIE  CƒTE D'IVOIRE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Demande de duplicata de la carte carburant TOTAL 357014|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|1|NEANT|026-01-2025 ARTI/DAAF/SMG/EJJ|23506090|94104630|ARTI004250081.pdf|ARTI004250081.pdf|ARTI004250081.pdf|2025-05-09|23502450|20250404171751_NOTE 026-01-2025_DUPLICATA CARTE 357014.pdf|20250404171751_|20250404171751_|2
451016|171|40|1101131002022611100|131 : Fonctionnement|611100 : Frais de transport des agents en mission . l'int,rieur|638400 FRAIS DE MISSIONS|50000|3343449.0|50000.0|50000.0|NULL|ARTI004250082|2025.0|2025-04-08|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|171.0|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Frais de transport de Monsieur BOKOUA S,bastien pour la mission relative au s,minaire FLYING WHALES|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|1|NEANT|030-02-2025 ARTI/DAAF/SDMG/EJJ|410000|2933449|ARTI004250082.pdf|ARTI004250082.pdf|ARTI004250082.pdf|2025-05-10|360000|20250404173944_NOTE 030 TP BOKOUA.pdf|20250404173944_|20250404173944_|2
451017|171|70053|1101131002022611100|131 : Fonctionnement|611100 : Frais de transport des agents en mission . l'int,rieur|638400 FRAIS DE MISSIONS|100000|3343449.0|100000.0|100000.0|NULL|ARTI004250083|2025.0|2025-05-21|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|171.0|PERSONNEL DE L'ARTIPERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Frais de transport pour la participation . la comm,moration nationale de la Journ,e Internationale de la Femme|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|0|NEANT|087-03-2025 ARTI/DAAF/SDMG/EJJ  |510000|2833449|20250521190840_dg fiche ARTI004250083.pdf|20250521190840_OM DG.pdf|20250521190840_OM DG.pdf|2025-05-10|100000|20250404132936_NOTE 087-03-2025 ARTI_DAAF_SDMG_EJJ.pdf|20250404132936_|20250404132936_|2
451018|196|40|1101131002022611900|131 : Fonctionnement|611900 : Autres frais de transport et de mission|618100 FRAIS DE VOYAGES ET DEPLACEMENTS|15000|10008688.0|15000.0|15000.0|NULL|ARTI004250084|2025.0|2025-04-08|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|196.0|SOCOPRIM SA (HKB)| SOCIETE CONCESSIONNAIRE DU PONT RIVIERA-MARCORY|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Cr,ation de carte p,age HKB ARTI pour Madame BIDIA Epse ZADI Annick H,lSne|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|9|NEANT|129-03-2025 ARTI/DAAF/SDMG/EJJ  |814260|9194428|ARTI004250084.pdf|ARTI004250084.pdf|ARTI004250084.pdf|2025-04-28|799260|20250404091740_NOTE 129-03-2025 ARTI_DAAF_SDMG_EJJ.pdf|20250404091740_|20250404091740_|2
451019|171|40|1101131002022611100|131 : Fonctionnement|611100 : Frais de transport des agents en mission . l'int,rieur|638400 FRAIS DE MISSIONS|70000|3343449.0|70000.0|70000.0|NULL|ARTI004250085|2025.0|2025-04-08|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|171.0|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Frais de transport de Monsieur DIABAGATE Mohamed pour la mission relative au s,minaire FLYING WHALES|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|1|NEANT|031-02-2025 ARTI/DAAF/SDMG/EJJ|580000|2763449|ARTI004250085.pdf|ARTI004250085.pdf|ARTI004250085.pdf|2025-05-10|510000|20250404174407_NOTE 031-TP DIABAGATE.pdf|20250404174407_|20250404174407_|2
451020|125|40|1101131002022614710|131 : Fonctionnement|614710 : Entretien et r,paration des v,hicules|624200 ENTRETIEN ET REPARATION DES BIENS MOBILIERS|69012|19593776.0|69012.0|69012.0|NULL|ARTI004250086|2025.0|2025-04-08|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|125.0|SOCIDA|SOCIDA|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Achat de batterie du v,hicule SUZUKI VITARA AA-897-FS-01|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|1|NEANT|109-03-2025 ARTI/DAAF/SDMG/EJJ|1287330|18306446|ARTI004250086.pdf|ARTI004250086.pdf|ARTI004250086.pdf|2025-04-09|1218318|20250404151806_NOTE 109-03-2025 ARTI_DAAF_SDMG_EJJ.pdf|20250404151806_|20250404151806_|2
451021|172|40|1101131002022614120|131 : Fonctionnement|614120 : Produits d'entretien|604300 PRODUITS D'ENTRETIEN|40000|514050.0|40000.0|40000.0|NULL|ARTI004250087|2025.0|2025-04-08|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|172.0|H2O PISCINE|H2O PISCINE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|ACHAT DE SEAU DE GALET MULTIFONCTION POUR L'ENTRETIEN DE LA PISCINE DU SIEGE DE L'ARTI (FEVRIER ET MARS 2025)|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|1|NEANT|014-02-2025 ARTI/DAAF/SDMG/EJJ|147700|366350|ARTI004250087.pdf|ARTI004250087.pdf|ARTI004250087.pdf|2025-05-09|107700|20250404155236_NOTE 014 SEAU DE GALET.pdf|20250404155236_|20250404155236_|1
451022|25|40|1101131002022618900|131 : Fonctionnement|618900 : Autres d,penses de communication|628800 FRAIS DIVERS DE TELECOMMUNICATION|95000|17699267.0|95000.0|95000.0|NULL|ARTI004250088|2025.0|2025-04-08|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|25.0|CANAL + HORIZON|CANAL + HORIZON|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Rechargement canal horizon pour le mois de mars 2025|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|1|NEANT|049-02-2025 ARTI/DAAF/SDMG/EJJ|180000|17519267|ARTI004250088.pdf|ARTI004250088.pdf|ARTI004250088.pdf|2025-04-25|85000|20250405085352_NOTE 049-02-2025 ARTI_DAAF_SDMG_EJJ.pdf|20250405085352_|20250405085352_|1
451023|25|38|1101131002022618900|131 : Fonctionnement|618900 : Autres d,penses de communication|628800 FRAIS DIVERS DE TELECOMMUNICATION|95000|17699267.0|95000.0|95000.0|NULL|ARTI004250089|2025.0|2025-05-08|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|25.0|CANAL + HORIZONCANAL + HORIZON|CANAL + HORIZON|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Rechargement canal horizon pour le mois de f,vrier 2025|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|0|NEANT|027-02-2025 ARTI/DAAF/SEM/EJJ|275000|17424267|20250508171124_CANAL PLUS FICHE DE COMPTE MOIS DE FEVRIER 2025.pdf|20250508171124_CANAL PLUS FICHE DE COMPTE MOIS DE FEVRIER 2025.pdf|20250508171124_CANAL PLUS FICHE DE COMPTE MOIS DE FEVRIER 2025.pdf|2025-04-09|95000|20250404173110_NOTE 027-02-2025 CANAL HORIZON FEVRIER.pdf|20250404173110_|20250404173110_|1
451024|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|604700 FOURNITURES DE BUREAU|6876000|27278450.0|6876000.0|6876000.0|NULL|ARTI004250090|2025.0|2025-04-08|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Fourniture de cartouches d'encres|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|1|NEANT|Nouvelle note du 04 avril 2025_017-03-2025 ARTI/DAAF/SDMG/EJJ|7491560|19786890|ARTI004250090.pdf|ARTI004250090.pdf|ARTI004250090.pdf|2025-04-09|615560|20250404160255_Note 131_Fourniture de cartouche d'encre.pdf|20250404160255_Formulaire de Selection_CF 23_Cartouche d'encre.pdf|20250404160255_|2
451025|67|40|1101131002022601590|131 : Fonctionnement|601590 : Autres achats de petits mat,riels et fournitures techniques|604700 FOURNITURES DE BUREAU|75000|5895163.0|75000.0|75000.0|NULL|ARTI004250091|2025.0|2025-04-08|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Directeur des SystSmes d'Information par Int,rim|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|67.0|IVOIRE CARTES SYSTEMES|IVOIRE CARTES SYSTEMES|NULL|NULL|NULL|NULL|NULL|NULL|NULL|DEMANDE DE CONFECTION DE BADGES PROFESSIONNELS POUR AGENTS ARTI |NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|9|NEANT|30-2025/DSI/AYGC|750050|5145113|ARTI004250091.pdf|ARTI004250091.pdf|ARTI004250091.pdf|2025-05-20|675050|20250408161027_fiche de transmission badge_commande_03_04_2025_Bony_Kaba_Medecin.pdf|20250408161027_|20250408161027_|2
451026|171|40|1101108001141611100|108 : Organisation et Coordination des diff,rents modes de Transport int,rieur (Projet AOMU)|611100 : Frais de transport des agents en mission . l'int,rieur|638400 FRAIS DE MISSIONS|65000|1630000.0|0.0|65000.0|NULL|ARTI004250092|2025.0|2025-06-04|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|108 : Organisation et Coordination des diff,rents modes de Transport int,rieur (Projet AOMU)|Direction Centrale des Zones|001 : Projets en ex,cution par les Directions|NULL|171.0|PERSONNEL DE L'ARTIPERSONNEL DE L'ARTIPERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|R,gularisation - Frais de transport pour la participation . la formation des experts formateurs sur les outils IPCC & LEAP . Grand-Bassam|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|0|NEANT|084-03-2025 ARTI/DAAF/SDMG/EJJ|65000|1565000|20250604165541_20250520173715_ORDRE DE MISSION ET FICHE DE TRANSPORT M BOKOUA.pdf|20250604165541_20250520173715_ORDRE DE MISSION ET FICHE DE TRANSPORT M BOKOUA.pdf|20250604165541_20250520173715_ORDRE DE MISSION ET FICHE DE TRANSPORT M BOKOUA.pdf|2025-05-10|0|20250404140900_084-NOTE TP BOKOUA_BASSAM.docx|20250404140900_|20250404140900_|2
451027|171|40|1101131002022611100|131 : Fonctionnement|611100 : Frais de transport des agents en mission . l'int,rieur|638400 FRAIS DE MISSIONS|15000|3343449.0|15000.0|15000.0|NULL|ARTI004250093|2025.0|2025-04-08|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|171.0|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|R,gularisation - Frais de transport pour la mission relative . la v,rification au contr"le du conteneur des machines Glutton|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|1|NEANT|125-03-2025 ARTI/DAAF/SDMG/EJJ  |660000|2683449|ARTI004250093.pdf|ARTI004250093.pdf|ARTI004250093.pdf|2025-04-30|645000|20250404091529_NOTE 125-03-2025 ARTI_DAAF_SDMG_EJJ.pdf|20250404091529_|20250404091529_|2
451028|50|40|1101131002022611900|131 : Fonctionnement|611900 : Autres frais de transport et de mission|618100 FRAIS DE VOYAGES ET DEPLACEMENTS|70000|10008688.0|70000.0|70000.0|NULL|ARTI004250094|2025.0|2025-04-08|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|50.0|FONS D'ENTRETIEN ROUTIER|FER|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Rechargement cartes p,ages FER mois d'avril 2025|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|1|NEANT|104-03-2025 ARTI/DAAF/SDMG/EJJ  |884260|9124428|ARTI004250094.pdf|ARTI004250094.pdf|ARTI004250094.pdf|2025-04-22|814260|20250404085446_NOTE 104-03-2025 ARTI_DAAF_SDMG_EJJ.pdf|20250404085446_|20250404085446_|1
451029|221|40|1101131002022614500|131 : Fonctionnement|614500 : Entretien et maintenance des centraux t,l,phoniques, t,l,phones, t,l,copieurs et mat,riel de t,l,communication|624800 AUTRES ENTRETIENS ET REPARATIONS|165000|2000000.0|165000.0|165000.0|NULL|ARTI004250095|2025.0|2025-04-08|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|221.0|HORIZON TECHNOLOGIES|HORIZON TECHNOLOGIES|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Entretien du systSme r,seau canal et r,paration de t,l,vision au siSge de l'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|1|NEANT|062-03-2025 /ARTI/DAAF/SDMG/EJJ|165000|1835000|ARTI004250095.pdf|ARTI004250095.pdf|ARTI004250095.pdf|2025-04-09|0|20250403172623_NOTE 062-03-2025 ARTI_DAAF_SDMG_EJJ.pdf|20250403172623_|20250403172623_|2
451030|160261|38|1303307001041611100|307 : Etude de faisabilit, du projet suivi de la mobilit,, des infrastructures de transport et de la s,curit, routiSre . l'aide des systSmes d'information g,ographique (SIG)|611100 : Frais de transport des agents en mission . l'int,rieur|638400 FRAIS DE MISSIONS|54000|3260000.0|300000.0|54000.0|NULL|ARTI004250096|2025.0|2025-05-26|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Mettre en ouvre la r,gulation des activit,s du secteur du transport int,rieur confi,e par la loi (LOTI)|307 : Etude de faisabilit, du projet suivi de la mobilit,, des infrastructures de transport et de la s,curit, routiSre . l'aide des systSmes d'information g,ographique (SIG)|Direction des Statistiques, des ?tudes, de la Strat,gie et de la Prospective|001 : Projets en ex,cution par les Directions|NULL|160261.0|FRAIS DE TRANSPORTPERSONNEL DE L'ARTIPERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Frais de transport des participants . la formation . Bouak, des utilisateurs et techniciens des engins GLUTTON H2O venant de Yamoussoukro, Dimbokro et Tafir,|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|0|NEANT|0011-2025/CM/KJA|354000|2906000|20250521091744_FRAIS DE TRANSPORT DES PARTICIPANTS.pdf|20250521091744_FRAIS DE TRANSPORT DES PARTICIPANTS.pdf|20250521091744_FRAIS DE TRANSPORT DES PARTICIPANTS.pdf|2025-05-09|300000|20250405235706_10 Frais de Transport des participants . la formation GLUTTON_0001.pdf|20250405235706_|20250405235706_|2
451031|213|70053|1101131002051663100|131 : Fonctionnement|663100 : Indemnit,s de fonction|637200 REMUNERATION PERSONNEL PRETE|400000|57600000.0|400000.0|400000.0|NULL|ARTI004250097|2025.0|2025-05-21|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|213.0|GENDARMERIE NATIONALE GENDARMERIE NATIONALE GENDARMERIE NATIONALE |GENDARMERIE NATIONALE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Situation des honoraires des gendarmes du mois de mars 2025 |NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|0|NEANT|0067 -2025/ARTI/DGPECRP/SF|800000|56800000|20250521185019_20250517012130_20250424102011_Situation des Gendarmes mois de mars.pdf|20250521185019_20250517012130_20250424102011_Situation des Gendarmes mois de mars.pdf|20250521185019_20250517012130_20250424102011_Situation des Gendarmes mois de mars.pdf|2025-04-14|400000|20250404141123_Situation des Honoraires des Gendarmes Mars 2025.pdf|20250404141123_Situation des Honoraires des Gendarmes Mars 2025.pdf|20250404141123_Situation des Honoraires des Gendarmes Mars 2025.pdf|1
451032|171|40|1101131002051662200|131 : Fonctionnement|662200 : R,mun,rations du personnel occasionnel|637200 REMUNERATION PERSONNEL PRETE|200000|11958667.0|200000.0|200000.0|NULL|ARTI004250098|2025.0|2025-04-08|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|171.0|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Situation des indemnit,s des stagiaires du mois de mars 2025 |NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|1|NEANT|0064 -2025/ARTI/DGPECRP/SF|1850000|10108667|ARTI004250098.pdf|ARTI004250098.pdf|ARTI004250098.pdf|2025-04-14|1650000|20250404141335_situation des stagiaires mars 2025.pdf|20250404141335_situation des stagiaires mars 2025.pdf|20250404141335_|1
451033|224|40|1101131002051662200|131 : Fonctionnement|662200 : R,mun,rations du personnel occasionnel|668400 MEDECINE DU TRAVAIL ET PHARMACIE|1250000|11958667.0|1250000.0|1250000.0|NULL|ARTI004250099|2025.0|2025-04-08|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|224.0|MEDECINE DU TRAVAIL|MEDECINE DU TRAVAIL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Situation des honoraires des m,decins du mois de mars 2025 |NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|1|NEANT| -2025/ARTI/DGPECRP/SF|3100000|8858667|ARTI004250099.pdf|ARTI004250099.pdf|ARTI004250099.pdf|2025-04-14|1850000|20250404133255_Situation Honoraires de m,decins du mois de mars 2025.pdf|20250404133255_Situation Honoraires de m,decins du mois de mars 2025.pdf|20250404133255_Situation Honoraires de m,decins du mois de mars 2025.pdf|1
451034|162|40|1101131002051664300|131 : Fonctionnement|664300 : Cotisations CNPS des agents contractuels et d,cisionnaires|664100 CHARGES SOCIALES SUR REMUNERATION DU PERSONNEL NATIONAL|9012317|106317737.0|9012317.0|9012317.0|NULL|ARTI004250100|2025.0|2025-04-08|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|162.0|CNPS|CNPS|NULL|NULL|NULL|NULL|NULL|NULL|NULL|PAIEMENT DES COTISATIONS CNPS DU MOIS DE FEVRIER 2025|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|1|NEANT|0023/ARTI/DGPECRP/SF|17385894|88931843|ARTI004250100.pdf|ARTI004250100.pdf|ARTI004250100.pdf|2025-04-15|8373577|20250404091928_COTISATION CNPS DU MOIS DE FEVRIER 2025.pdf|20250404091928_COTISATION CNPS DU MOIS DE FEVRIER 2025.pdf|20250404091928_COTISATION CNPS DU MOIS DE FEVRIER 2025.pdf|1
451035|162|40|1101131002051664300|131 : Fonctionnement|664300 : Cotisations CNPS des agents contractuels et d,cisionnaires|664160 CMU EMPLOYEUR|45000|106317737.0|45000.0|45000.0|NULL|ARTI004250101|2025.0|2025-04-08|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|162.0|CNPS|CNPS|NULL|NULL|NULL|NULL|NULL|NULL|NULL|PAIEMENT DES COTISATIONS CMU DU MOIS DE FEVRIER 2025 |NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-09|N'ZI Assamoua D,sir,|1|1|NEANT|0024/ARTU/DGPECRP/SF|17430894|88886843|ARTI004250101.pdf|ARTI004250101.pdf|ARTI004250101.pdf|2025-04-15|17385894|20250404091227_COTISATION CMU DU MOIS DE FEVRIER 2025.pdf|20250404091227_COTISATION CMU DU MOIS DE FEVRIER 2025.pdf|20250404091227_COTISATION CMU DU MOIS DE FEVRIER 2025.pdf|1
