LiquidationID||EngagementID||Imputation||CodeActivite||NatureNBE||NatureSYSCO||MontantMarche||DotationBudgetaire||EngagementsAnterieur||MontantLiquide||Flag||TypeDpense||NumLiquidation||Exercice||Date||NumOS||Action||Activite||Direction||SousActivite||NatureDepense||NumDGMP||CodeFournisseur||RaisonSociale||Sigle||CC||RCCM||Adresse||CpteBancaire||Banque||ModeDaiement||Modalitepaiement||Objet1||Objet2||PiecesJusitificatives1||PiecesJusitificatives2||SourceFinancement||SourceDecaissement||ActeEngagement||Statut||DateCreation||EtatValidateCB||DateValidateCB||NomCB||EtatValidateDMGP_DGPEC||DateValidateDMGP_DGPEC||NomDMGP_DGPEC||EtatValidateDAAF||DateValidateDAAF||NomValidateDAAF||EtatValidateDG||DateValidateDG||NomValidateDG||Etat||Etape||FlBonCaisseOuCheque||FlFicheOrdonnancement||DateScanning
341198|321167|1404403001071611200|403 : Ateliers de sensibilisation et de formation dans les localit,s de Songon, Dabou, Dimbokro, Toumodi, Bocanda, Djekanou et Kokumbo (Projet Campagne de Sensibilisation 2025)|611200 : Indemnit,s de mission . l'int,rieur|638400 FRAIS DE MISSIONS|250000|3260000.0|1260000.0|NULL|NULL|LIQUIDATION|ARTI205250167|2025.0|2025-05-22 14:12:09.223|OS4 : Faire mieux appliquer le cadre r,gulatoire actuel dans le secteur du transport int,rieur et ,laborer une vision prospective de l',volution des secteurs et de leur r,gulation ;|Approfondir la r,gulation par la donn,e comme nouvelle modalit, de r,gulation|403 : Ateliers de sensibilisation et de formation dans les localit,s de Songon, Dabou, Dimbokro, Toumodi, Bocanda, Djekanou et Kokumbo (Projet Campagne de Sensibilisation 2025)|Direction de la Gestion Pr,visionnelle de l'Emploi|001 : Projets en ex,cution par les Directions|NULL|NULL|171.0|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|VISITE DE PROSPECTION ET DE SENSIBILISATION DANS LES LOCALIT?S|NULL|NULL|NULL|NULL|NULL|ARTI105250167|OK|2025-05-22 14:12:09.223|1|2025-05-26|M'BAYE  Konan Philippe|1|2025-05-27|BENDEY-DIBY Karen|1|2025-05-27|TOURE SOULEYMANE|1|2025-05-28|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
341199|321166|1404403001071611200|403 : Ateliers de sensibilisation et de formation dans les localit,s de Songon, Dabou, Dimbokro, Toumodi, Bocanda, Djekanou et Kokumbo (Projet Campagne de Sensibilisation 2025)|611200 : Indemnit,s de mission . l'int,rieur|638400 FRAIS DE MISSIONS|250000|3260000.0|1510000.0|NULL|NULL|LIQUIDATION|ARTI205250168|2025.0|2025-05-22 14:12:35.497|OS4 : Faire mieux appliquer le cadre r,gulatoire actuel dans le secteur du transport int,rieur et ,laborer une vision prospective de l',volution des secteurs et de leur r,gulation ;|Approfondir la r,gulation par la donn,e comme nouvelle modalit, de r,gulation|403 : Ateliers de sensibilisation et de formation dans les localit,s de Songon, Dabou, Dimbokro, Toumodi, Bocanda, Djekanou et Kokumbo (Projet Campagne de Sensibilisation 2025)|Direction de la Gestion Pr,visionnelle de l'Emploi|001 : Projets en ex,cution par les Directions|NULL|NULL|171.0|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|VISITE DE PROSPECTION ET DE SENSIBILISATION DANS LES LOCALIT?S|NULL|NULL|NULL|NULL|NULL|ARTI105250168|OK|2025-05-22 14:12:35.497|1|2025-05-26|M'BAYE  Konan Philippe|1|2025-05-27|BENDEY-DIBY Karen|1|2025-05-27|TOURE SOULEYMANE|1|2025-05-28|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
341200|321105|1303309001041611300|309 : Diagnostic du secteur Ferroviaire en C"te d'Ivoire:R,glementation et Opportunit,s d'Investissements|611300 : Frais de transport des agents en mission . l',tranger|618100 FRAIS DE VOYAGES ET DEPLACEMENTS|5065900|29890000.0|16293787.0|NULL|NULL|LIQUIDATION|ARTI205250090|2025.0|2025-05-22 14:17:24.720|OS3 : Renforcer le contr"le et la r,gulation des acteurs du transport int,rieur et continuer de construire l'organisation des secteurs . r,guler|Mettre en ouvre la r,gulation des activit,s du secteur du transport int,rieur confi,e par la loi (LOTI)|309 : Diagnostic du secteur Ferroviaire en C"te d'Ivoire:R,glementation et Opportunit,s d'Investissements|Charg, de mission du DG|001 : Projets en ex,cution par les Directions|NULL|NULL|9.0|AIR France|AIR France|NULL|NULL|NULL|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|ARTI105250090|OK|2025-05-22 14:17:24.720|1|2025-05-22|M'BAYE  Konan Philippe|1|2025-05-22|ENAN Eblotch, Jean-Jacques|1|2025-05-22|TOURE SOULEYMANE|1|2025-05-22|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
341201|320942|1101131002022622500|131 : Fonctionnement|622500 : Services ext,rieurs de gardiennage|637200 REMUNERATION PERSONNEL PRETE|2001280|24777749.0|6003840.0|NULL|NULL|LIQUIDATION|ARTI204250268|2025.0|2025-05-22 14:18:02.237|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|119.0|SIGASECURITE|SIGASECURITE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|S,curit, priv,e des locaux de l'ARTI pour le mois de mai|NULL|NULL|NULL|NULL|NULL|ARTI104250268|OK|2025-05-22 14:18:02.237|1|2025-05-31|M'BAYE  Konan Philippe|1|2025-05-31|ENAN Eblotch, Jean-Jacques|1|2025-05-31|TOURE SOULEYMANE|1|2025-06-01|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
341202|311078|1101131002022624100|131 : Fonctionnement|624100 : Redevances pour brevets, licences et logiciels|634200 REDEVANCE POUR BREVET ET LICENCE|12578010|16608258.0|1564143.0|NULL|NULL|LIQUIDATION|ARTI204250169|2025.0|2025-05-22 14:18:42.860|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Directeur des SystSmes d'Information par Int,rim|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|110253.0|NOVASYS|NOVASYS|NULL|NULL|NULL|NULL|NULL|NULL|NULL|DEMANDE DE RENOUVELLEMENT DES LICENCES OFFICE 365 BUSINESS PREMIUM POUR 2025|NULL|NULL|NULL|NULL|NULL|ARTI104250169|OK|2025-05-22 14:18:42.860|1|2025-05-22|M'BAYE  Konan Philippe|1|2025-05-22|ENAN Eblotch, Jean-Jacques|1|2025-05-22|TOURE SOULEYMANE|1|2025-05-22|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
341203|311035|1101131002022611100|131 : Fonctionnement|611100 : Frais de transport des agents en mission . l'int,rieur|638400 FRAIS DE MISSIONS|50000|3343449.0|735000.0|NULL|NULL|LIQUIDATION|ARTI204250128|2025.0|2025-05-22 14:19:14.910|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|171.0|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|ARTI104250128|OK|2025-05-22 14:19:14.910|1|2025-05-22|M'BAYE  Konan Philippe|1|2025-05-22|ENAN Eblotch, Jean-Jacques|1|2025-05-22|TOURE SOULEYMANE|1|2025-05-22|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
341204|311028|1101131002022611900|131 : Fonctionnement|611900 : Autres frais de transport et de mission|618100 FRAIS DE VOYAGES ET DEPLACEMENTS|30000|10008688.0|896760.0|NULL|NULL|LIQUIDATION|ARTI204250126|2025.0|2025-05-22 14:20:00.140|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|196.0|SOCOPRIM SA (HKB)| SOCIETE CONCESSIONNAIRE DU PONT RIVIERA-MARCORY|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Cr,ation de cartes p,age HKB ARTI pour Mesdames BIDIA Epse ZADI et KASSI|NULL|NULL|NULL|NULL|NULL|ARTI104250126|OK|2025-05-22 14:20:00.140|1|2025-05-22|M'BAYE  Konan Philippe|1|2025-05-22|ENAN Eblotch, Jean-Jacques|1|2025-05-22|TOURE SOULEYMANE|1|2025-05-22|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
351098|311046|1101126003022622100|126 : Dettes - R,mun,rations de prestations ext,rieures|622100 : R,mun,rations de prestations ext,rieures|632430 HONORAIRES GRH|10000000|70640000.0|0.0|NULL|NULL|LIQUIDATION|ARTI204250153|2025.0|2025-05-22 17:05:32.127|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|126 : Dettes - R,mun,rations de prestations ext,rieures|Direction  des Affaires Administratives et financiSres|003 : Gestion de la Dette-Passif|NULL|NULL|158.0|HELIOS INTERNATIONAL|HELIOS INTERNATIONAL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|DEMANDE DE REGLEMENT ACOMPTE DU CABINET HELIOS INTERNATIONAL|NULL|NULL|NULL|NULL|NULL|ARTI104250153|OK|2025-05-22 17:05:32.127|1|2025-05-22|M'BAYE  Konan Philippe|1|2025-05-22|ENAN Eblotch, Jean-Jacques|1|2025-05-22|TOURE SOULEYMANE|1|2025-05-22|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
351099|311115|1101131002022614300|131 : Fonctionnement|614300 : Entretien des installations ,lectriques, climatiseurs, sanitaires et plomberies|624100 ENTRETIEN ET REPARATION DES BIENS IMMOBILIERS|2277990|5481937.0|719934.0|NULL|NULL|LIQUIDATION|ARTI204250186|2025.0|2025-05-22 17:59:28.643|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|170272.0|AUTOMASYS|AUTOMASYS|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Remplacement du systSme de motorisation du portail du garage principal de l'ARTI|NULL|NULL|NULL|NULL|NULL|ARTI104250186|OK|2025-05-22 17:59:28.643|1|2025-05-23|M'BAYE  Konan Philippe|1|2025-05-23|ENAN Eblotch, Jean-Jacques|1|2025-05-23|TOURE SOULEYMANE|1|2025-05-23|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
351100|310977|1101131002022601200|131 : Fonctionnement|601200 : Achats de carburants et lubrifiants|605300 FOURNITURES NON STOCKABLES - AUTRES ENERGIES-CARBURANT|3325000|117610720.0|20147200.0|NULL|NULL|LIQUIDATION|ARTI204250043|2025.0|2025-05-22 18:00:44.887|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|138.0|TOTAL ENERGIE  CƒTE D'IVOIRE|TOTAL ENERGIE  CƒTE D'IVOIRE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|R,gularisation - Ordre de Rechargement Carburant janvier 2025|NULL|NULL|NULL|NULL|NULL|ARTI104250043|OK|2025-05-22 18:00:44.887|1|2025-05-23|M'BAYE  Konan Philippe|1|2025-05-23|ENAN Eblotch, Jean-Jacques|1|2025-05-31|TOURE SOULEYMANE|1|2025-06-01|N'ZI Assamoua D,sir,|1|3|20250530220701_ARTI204250043ARTI104250043 TOTAL ENERGIE CƒTE DIVOIRE mois de JANVIER 2025.pdf|20250530220701_ARTI204250043ARTI104250043 TOTAL ENERGIE CƒTE DIVOIRE mois de JANVIER 2025.pdf|NULL
351101|311122|1101131002022611100|131 : Fonctionnement|611100 : Frais de transport des agents en mission . l'int,rieur|638400 FRAIS DE MISSIONS|15000|3343449.0|800000.0|NULL|NULL|LIQUIDATION|ARTI204250217|2025.0|2025-05-22 18:48:56.880|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|171.0|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|R,gularisation - Frais de transport pour la mission relative . la r,ception des machines . Yaou|NULL|NULL|NULL|NULL|NULL|ARTI104250217|OK|2025-05-22 18:48:56.880|1|2025-05-23|M'BAYE  Konan Philippe|1|2025-05-23|ENAN Eblotch, Jean-Jacques|1|2025-05-23|TOURE SOULEYMANE|1|2025-05-23|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
351102|311054|1101131002022659930|131 : Fonctionnement|659930 : Subventions et dons|658200 DONS|3883054|9313582.0|3380000.0|NULL|NULL|LIQUIDATION|ARTI204250159|2025.0|2025-05-22 19:13:50.393|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction  des Affaires Administratives et financiSres|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|110252.0|TOP IMPEX SARL|TOP IMPEX SARL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Frais de d,tention, transport et immobilisation des machines GLUTTON|NULL|NULL|NULL|NULL|NULL|ARTI104250159|OK|2025-05-22 19:13:50.393|1|2025-05-23|M'BAYE  Konan Philippe|1|2025-05-23|TOURE SOULEYMANE|1|2025-05-23|TOURE SOULEYMANE|1|2025-05-23|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
351103|321047|1101131002022618900|131 : Fonctionnement|618900 : Autres d,penses de communication|627500 FRAIS DE PUBLICITE|242000|17699267.0|3992700.0|NULL|NULL|LIQUIDATION|ARTI205250042|2025.0|2025-05-23 06:46:06.290|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|143.0||WEBLOGY MEDIA SARL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Couverture M,diatique de la c,r,monie de remise d'engins GLUTTON-Abidjan.net-YAMOUSSOUKRO |NULL|NULL|NULL|NULL|NULL|ARTI105250042|OK|2025-05-23 06:46:06.290|1|2025-05-23|M'BAYE  Konan Philippe|1|2025-05-23|ENAN Eblotch, Jean-Jacques|1|2025-05-23|TOURE SOULEYMANE|1|2025-05-23|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
351104|320968|1101131002022609900|131 : Fonctionnement|609900 : Autres achats de biens|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|110000|15280000.0|2253542.0|NULL|NULL|LIQUIDATION|ARTI204250299|2025.0|2025-05-23 06:46:49.570|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|180279.0|SOCIAM SUCC 12|SOCIAM|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition d'une nouvelle t,l,vision pour le r,fectoire de l'ARTI|NULL|NULL|NULL|NULL|NULL|ARTI104250299|OK|2025-05-23 06:46:49.570|1|2025-05-23|M'BAYE  Konan Philippe|1|2025-05-23|ENAN Eblotch, Jean-Jacques|1|2025-05-23|TOURE SOULEYMANE|1|2025-05-23|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
351105|321178|1101131002022618900|131 : Fonctionnement|618900 : Autres d,penses de communication|627200 CATALOGUES, IMPRIMES PUBLICITAIRES|265500|17699267.0|4374700.0|NULL|NULL|LIQUIDATION|ARTI205250169|2025.0|2025-05-23 14:42:19.940|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|173.0|HOODA GRAPHIQUE|HOODA GRAPHIC IMPRIMERIE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Impression de cartes de visite  |NULL|NULL|NULL|NULL|NULL|ARTI105250169|OK|2025-05-23 14:42:19.940|1|2025-06-11|M'BAYE  Konan Philippe|1|2025-06-11|ENAN Eblotch, Jean-Jacques|1|2025-06-11|TOURE SOULEYMANE|1|2025-06-12|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
351106|311089|1101131002022601590|131 : Fonctionnement|601590 : Autres achats de petits mat,riels et fournitures techniques|605410 FOURNITURES ELECTRIQUES|8000|5895163.0|1288850.0|NULL|NULL|LIQUIDATION|ARTI204250212|2025.0|2025-05-23 14:42:50.337|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|141.0|BATIVOIRE.CO|BATIVOIRE.CO|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Achat d'ampoules ,lectriques |NULL|NULL|NULL|NULL|NULL|ARTI104250212|OK|2025-05-23 14:42:50.337|1|2025-05-23|M'BAYE  Konan Philippe|1|2025-05-23|ENAN Eblotch, Jean-Jacques|1|2025-05-23|TOURE SOULEYMANE|1|2025-05-23|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
351107|311059|1303309001041611300|309 : Diagnostic du secteur Ferroviaire en C"te d'Ivoire:R,glementation et Opportunit,s d'Investissements|611300 : Frais de transport des agents en mission . l',tranger|638400 FRAIS DE MISSIONS|3148594|4890000.0|0.0|NULL|NULL|LIQUIDATION|ARTI204250143|2025.0|2025-05-23 14:43:22.403|OS3 : Renforcer le contr"le et la r,gulation des acteurs du transport int,rieur et continuer de construire l'organisation des secteurs . r,guler|Mettre en ouvre la r,gulation des activit,s du secteur du transport int,rieur confi,e par la loi (LOTI)|309 : Diagnostic du secteur Ferroviaire en C"te d'Ivoire:R,glementation et Opportunit,s d'Investissements|Direction  des Affaires Administratives et financiSres|001 : Projets en ex,cution par les Directions|NULL|NULL|41.0|EMMA CAB|EMMA CAB|NULL|NULL|NULL|NULL|NULL|NULL|NULL|MISE A DISPOSITION DE VEHICULE AVEC CHAUFFEUR & TRANSFERTS AEROPORT POUR LA MISSION A GENETEC(PARIS)|NULL|NULL|NULL|NULL|NULL|ARTI104250143|OK|2025-05-23 14:43:22.403|1|2025-05-23|M'BAYE  Konan Philippe|1|2025-05-23|ENAN Eblotch, Jean-Jacques|1|2025-06-03|TOURE SOULEYMANE|1|2025-06-04|N'ZI Assamoua D,sir,|1|3|20250611090951_ARTI20425014320250523085404_20250522190839_FACTURE EMMA CAB ARTI004250143.pdf|20250611090951_ARTI204250143ARTI104250117.pdf|NULL
351108|331139|1303309001041611300|309 : Diagnostic du secteur Ferroviaire en C"te d'Ivoire:R,glementation et Opportunit,s d'Investissements|611300 : Frais de transport des agents en mission . l',tranger|618100 FRAIS DE VOYAGES ET DEPLACEMENTS|6440300|29890000.0|18452693.0|NULL|NULL|LIQUIDATION|ARTI205250170|2025.0|2025-05-26 19:56:12.523|OS3 : Renforcer le contr"le et la r,gulation des acteurs du transport int,rieur et continuer de construire l'organisation des secteurs . r,guler|Mettre en ouvre la r,gulation des activit,s du secteur du transport int,rieur confi,e par la loi (LOTI)|309 : Diagnostic du secteur Ferroviaire en C"te d'Ivoire:R,glementation et Opportunit,s d'Investissements|Charg, de mission du DG|001 : Projets en ex,cution par les Directions|NULL|NULL|190289.0|IDEAL VOYAGE|IDEAL VOYAGE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Achat d'un billet d'avion pour la mission du Directeur G,n,ral dans le cadre de la mission en France et en Cor,e du Sud du 05 au 13 juin 2025|NULL|NULL|NULL|NULL|NULL|ARTI105250170|OK|2025-05-26 19:56:12.523|1|2025-05-30|M'BAYE  Konan Philippe|1|2025-05-30|ENAN Eblotch, Jean-Jacques|1|2025-05-30|TOURE SOULEYMANE|1|2025-06-01|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
351109|331138|1202207001042617500|207 : Faire une publication chaque trimestre . partir des donn,es statistiques disponibles sur le secteur des transports|617500 : Publications|627800 AUTRES CHARGES DE PUBLICITE|50000|15000000.0|2041000.0|NULL|NULL|LIQUIDATION|ARTI205250171|2025.0|2025-05-26 19:56:43.767|OS2 : Construire les outils de collectes, de traitement et de production de donn,es statistiques fiables|Disposer doutils fiables de collectes et danalyse de donn,es|207 : Faire une publication chaque trimestre . partir des donn,es statistiques disponibles sur le secteur des transports|Direction de la Gestion Pr,visionnelle de l'Emploi|001 : Projets en ex,cution par les Directions|NULL|NULL|160268.0|PRESSES|PRESSES|NULL|NULL|NULL|NULL|NULL|NULL|NULL|R,gularisation - Couverture m,diatique de la c,r,monie de remise d'engins GLUTTON . TAFIRE et BADIKAHA - AIP |NULL|NULL|NULL|NULL|NULL|ARTI105250171|OK|2025-05-26 19:56:43.767|1|2025-05-31|M'BAYE  Konan Philippe|1|2025-05-31|ENAN Eblotch, Jean-Jacques|1|2025-05-31|TOURE SOULEYMANE|1|2025-06-01|N'ZI Assamoua D,sir,|1|3|20250530215508_ARTI205250171AIP_Couverture m,diatique de la c,r,monie de remise dengins GLUTTON . TAFIRE et BADIKAHA - AIP.pdf|20250530215508_ARTI20525017120250526095503_Liste de pr,sence presse et copie de piSce journaliste.pdf|NULL
351110|321160|1303307001043644900|307 : Etude de faisabilit, du projet suivi de la mobilit,, des infrastructures de transport et de la s,curit, routiSre . l'aide des systSmes d'information g,ographique (SIG)|644900 : Autres Transfert en capital aux institutions a but non lucratif|632800 DIVERS FRAIS|100000|31000000.0|9167351.0|NULL|NULL|LIQUIDATION|ARTI205250152|2025.0|2025-05-26 19:57:12.843|OS3 : Renforcer le contr"le et la r,gulation des acteurs du transport int,rieur et continuer de construire l'organisation des secteurs . r,guler|Mettre en ouvre la r,gulation des activit,s du secteur du transport int,rieur confi,e par la loi (LOTI)|307 : Etude de faisabilit, du projet suivi de la mobilit,, des infrastructures de transport et de la s,curit, routiSre . l'aide des systSmes d'information g,ographique (SIG)|Charg, de mission du DG|001 : Projets en ex,cution par les Directions|NULL|NULL|50226.0|Acteurs externes de l'ARTI|Acteurs externes de l'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Frais de montage et d'installation des machines Glutton H2O Perfect . Tafire et Badikaha|NULL|NULL|NULL|NULL|NULL|ARTI105250152|OK|2025-05-26 19:57:12.843|1|2025-05-26|M'BAYE  Konan Philippe|1|2025-05-26|TOURE SOULEYMANE|1|2025-05-26|TOURE SOULEYMANE|1|2025-05-27|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
351111|320985|1101131002022614710|131 : Fonctionnement|614710 : Entretien et r,paration des v,hicules|624200 ENTRETIEN ET REPARATION DES BIENS MOBILIERS|65100|19593776.0|3131451.0|NULL|NULL|LIQUIDATION|ARTI204250324|2025.0|2025-05-26 19:58:29.787|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|160255.0|MAYELIA AUTOMOTIVE|MAYELIA AUTOMOTIVE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Demande de visite technique du v,hicule VOLKSWAGEN VIRTUS immatricul, AA-581-FY 01|NULL|NULL|NULL|NULL|NULL|ARTI104250324|OK|2025-05-26 19:58:29.787|1|2025-05-31|M'BAYE  Konan Philippe|1|2025-05-31|ENAN Eblotch, Jean-Jacques|1|2025-05-31|TOURE SOULEYMANE|1|2025-06-01|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
351112|321071|1303305001041611400|305 : Projet Bourse de Fret en C"te d'ivoire|611400 : Indemnit,s de mission . l',tranger|638400 FRAIS DE MISSIONS|1630924|14650000.0|9136000.0|NULL|NULL|LIQUIDATION|ARTI205250070|2025.0|2025-05-27 09:17:45.853|OS3 : Renforcer le contr"le et la r,gulation des acteurs du transport int,rieur et continuer de construire l'organisation des secteurs . r,guler|Mettre en ouvre la r,gulation des activit,s du secteur du transport int,rieur confi,e par la loi (LOTI)|305 : Projet Bourse de Fret en C"te d'ivoire|Direction  des Affaires Administratives et financiSres|001 : Projets en ex,cution par les Directions|NULL|NULL|171.0|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|REMBOURSEMENT DES FRAIS D'HEBERGEMENT ET DE RESTAURATION MISSION DU 04 AU 11 AVRIL 2025|NULL|NULL|NULL|NULL|NULL|ARTI105250070|OK|2025-05-27 09:17:45.853|1|2025-05-27|M'BAYE  Konan Philippe|1|2025-05-27|BENDEY-DIBY Karen|1|2025-05-28|TOURE SOULEYMANE|1|2025-05-28|N'ZI Assamoua D,sir,|1|3|20250604173027_ARTI205250070ARTI105250070.pdf|20250604173027_ARTI205250070ARTI102250004 mission dg du 19 fev au 06 mars 2025.pdf|NULL
361108|331143|1202207001042617500|207 : Faire une publication chaque trimestre . partir des donn,es statistiques disponibles sur le secteur des transports|617500 : Publications|627500 FRAIS DE PUBLICITE|242000|15000000.0|2333000.0|NULL|NULL|LIQUIDATION|ARTI205250177|2025.0|2025-05-28 18:32:10.570|OS2 : Construire les outils de collectes, de traitement et de production de donn,es statistiques fiables|Disposer doutils fiables de collectes et danalyse de donn,es|207 : Faire une publication chaque trimestre . partir des donn,es statistiques disponibles sur le secteur des transports|Direction de la Gestion Pr,visionnelle de l'Emploi|001 : Projets en ex,cution par les Directions|NULL|NULL|90229.0|W MEDIA|WEBLOGY  MEDIA SARL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|R,gularisation - Couverture m,diatique de la c,r,monie de remise d'engins GLUTTON . BADIKAHA - Abidjan.net|NULL|NULL|NULL|NULL|NULL|ARTI105250177|OK|2025-05-28 18:32:10.570|1|2025-05-31|M'BAYE  Konan Philippe|1|2025-05-31|ENAN Eblotch, Jean-Jacques|1|2025-05-31|TOURE SOULEYMANE|1|2025-06-01|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
